start,end,stock,side,alloc,entry,exit,return,pnl
2020-09-25,2020-10-02,COP,short,1.5872782156565162e-12,28.29515838623047,27.766189575195312,0.019050824730654004,3.0238959085257515e-14
2020-09-25,2020-10-02,CTRA,long,1500.0,14.022139549255371,13.163166999816895,-0.0612583084358258,-91.88746265373871
2020-09-25,2020-10-02,DK,long,1500.0,9.268771171569824,9.828685760498047,0.06040871854142371,90.61307781213557
2020-09-25,2020-10-02,DVN,short,874.9999999999902,6.849685192108154,7.455439567565918,-0.0812499880078208,-71.0937395068424
2020-09-25,2020-10-02,ENB,long,499.9999999999949,22.130277633666992,21.370220184326172,-0.034344686583802186,-17.17234329190092
2020-09-25,2020-10-02,ET,long,1499.999999999996,3.6543307304382324,3.6143932342529297,-0.010928812724214865,-16.39321908632225
2020-09-25,2020-10-02,FANG,short,875.0000000000017,24.0911922454834,24.55044937133789,-0.018706668823368466,-16.36833522044744
2020-09-25,2020-10-02,HAL,short,875.0000000000214,11.431943893432617,10.452327728271484,0.09372229714070901,82.00700999812238
2020-09-25,2020-10-02,KMI,long,2.5242286469121522e-12,9.145950317382812,9.101588249206543,-0.004850460218655983,-1.2243670634639214e-14
2020-09-25,2020-10-02,SHEL,long,3.925284948463331e-12,21.333581924438477,20.38874053955078,-0.04428892383071126,-1.7384664609632983e-13
2020-09-25,2020-10-02,SLB,short,386.17908607656796,14.441596031188965,14.124100685119629,0.022478977822908863,8.680911111586385
2020-09-25,2020-10-02,TTE,long,1499.9999999999984,24.547624588012695,25.02056121826172,0.01926608534171459,28.899128012571854
2020-09-25,2020-10-02,WMB,long,2.7909255903836526e-12,15.597458839416504,14.902676582336426,-0.04454458025715613,-1.2432060895259547e-13
2020-09-25,2020-10-02,XOM,long,4.611035705714611e-12,27.886455535888672,26.550090789794922,-0.04792164226012541,-2.209684035379205e-13
2020-10-02,2020-10-09,APA,short,198.8281401309425,8.603681564331055,8.541848182678223,0.0072388762162995945,1.4392922947249627
2020-10-02,2020-10-09,BP,long,2.0954307462789386e-12,13.035914421081543,13.430471420288086,0.03026692155699262,6.342223802573514e-14
2020-10-02,2020-10-09,CTRA,long,1500.0,13.163166999816895,14.648958206176758,0.11287490361404151,169.31235542106228
2020-10-02,2020-10-09,CVX,long,1.1955521375010462e-12,57.998409271240234,60.287715911865234,0.0394718867188002,4.719069853786073e-14
2020-10-02,2020-10-09,DK,long,1499.9999999999916,9.828685760498047,10.440284729003906,0.062225915387783104,93.33887308167414
2020-10-02,2020-10-09,DVN,short,874.9999999999773,7.455439567565918,7.820446014404297,-0.046673354200781114,-40.83918492568241
2020-10-02,2020-10-09,ENB,long,892.7280312541749,21.370220184326172,22.0122127532959,0.03004145785267065,26.81885152481994
2020-10-02,2020-10-09,ET,long,1499.9999999999961,3.6143932342529297,3.9205853939056396,0.084714678179171,127.07201726875617
2020-10-02,2020-10-09,FANG,short,676.1718598690595,24.55044937133789,24.727712631225586,-0.007168607243674074,-4.847210492625911
2020-10-02,2020-10-09,HAL,short,875.0000000000097,10.452327728271484,11.626019477844238,-0.10095387779191867,-88.3346430679298
2020-10-02,2020-10-09,KMI,long,1.6125983049119653e-12,9.101588249206543,9.478663444519043,0.04142960382165972,6.680930889598274e-14
2020-10-02,2020-10-09,MPC,long,2.5397305845511634e-12,24.709077835083008,26.326047897338867,0.06544032412087897,1.6620079263273753e-13
2020-10-02,2020-10-09,NOV,short,4.417646185780357e-12,8.107010841369629,8.433156967163086,-0.03867426244565353,-1.708492079809098e-13
2020-10-02,2020-10-09,OKE,short,875.0000000000201,19.51374053955078,21.36728858947754,-0.08674699375940242,-75.90361953947887
2020-10-02,2020-10-09,PBF,short,1.3728566502649886e-12,5.478868007659912,5.6529459953308105,-0.030794206740110797,-4.227603151279604e-14
2020-10-02,2020-10-09,PSX,long,1.0042240911704664e-12,42.119144439697266,43.7524299621582,0.038777746893680076,3.8941547631944255e-14
2020-10-02,2020-10-09,SHEL,long,1.8685536993041107e-12,20.38874053955078,22.096084594726562,0.0837395547735682,1.5647185485023006e-13
2020-10-02,2020-10-09,TTE,long,1107.2719687458243,25.02056121826172,26.461883544921875,0.05760551548332904,63.784972539843814
2020-10-02,2020-10-09,WMB,long,1.8140271190604079e-12,14.902676582336426,15.160296440124512,0.01728681799975673,3.135875665382031e-14
2020-10-09,2020-10-16,APA,long,240.74074074074073,8.541848182678223,8.276847839355469,-0.031023771162327685,-7.468685650189998
2020-10-09,2020-10-16,BKR,long,240.74074074074073,11.53800106048584,11.485556602478027,-0.00454536775762826,-1.094255200910507
2020-10-09,2020-10-16,BP,long,240.74074074074073,13.430471420288086,12.57172679901123,-0.0639400207486116,-15.392967957999089
2020-10-09,2020-10-16,COP,long,240.74074074074073,29.495811462402344,28.702577590942383,-0.02689310217727281,-6.474265338973083
2020-10-09,2020-10-16,CTRA,long,240.74074074074073,14.648958206176758,14.780511856079102,0.008980409941157008,2.16195054138965
2020-10-09,2020-10-16,CVX,long,240.74074074074073,60.287715911865234,59.383384704589844,-0.0150002565795897,-3.611172880271594
2020-10-09,2020-10-16,DK,long,240.74074074074073,10.440284729003906,9.010346412658691,-0.13696353628869307,-32.97270318061129
2020-10-09,2020-10-16,DVN,long,240.74074074074073,7.820446014404297,6.9506449699401855,-0.11122141152333831,-26.775524996359223
2020-10-09,2020-10-16,ENB,long,240.74074074074073,22.0122127532959,21.731800079345703,-0.012738958917622223,-3.0667864060942387
2020-10-09,2020-10-16,EOG,long,240.74074074074073,29.49629783630371,29.682233810424805,0.006303705473581278,1.5175587251214187
2020-10-09,2020-10-16,ET,long,240.74074074074073,3.9205853939056396,4.00711727142334,0.022071162549401446,5.3134280211522
2020-10-09,2020-10-16,FANG,long,240.74074074074073,24.727712631225586,23.599702835083008,-0.04561723168515608,-10.981926146426463
2020-10-09,2020-10-16,FTI,long,240.74074074074073,5.176488399505615,5.037375450134277,-0.026874000023765943,-6.469666672388097
2020-10-09,2020-10-16,HAL,long,240.74074074074073,11.626019477844238,11.321045875549316,-0.026231987902317844,-6.315108198706147
2020-10-09,2020-10-16,HES,long,240.74074074074073,35.74623107910156,35.74623107910156,0.0,0.0
2020-10-09,2020-10-16,KMI,long,240.74074074074073,9.478663444519043,9.508237838745117,0.0031201017315554136,0.7511356020411181
2020-10-09,2020-10-16,MPC,long,240.74074074074073,26.326047897338867,25.67051887512207,-0.024900396169341477,-5.99453981854517
2020-10-09,2020-10-16,NOV,long,240.74074074074073,8.433156967163086,8.01382827758789,-0.049723809388105944,-11.970546704544024
2020-10-09,2020-10-16,OKE,long,240.74074074074073,21.36728858947754,21.2569580078125,-0.005163527473456386,-1.243071428795056
2020-10-09,2020-10-16,PBF,long,240.74074074074073,5.6529459953308105,4.956634998321533,-0.1231766582564936,-29.65363995063735
2020-10-09,2020-10-16,PSX,long,240.74074074074073,43.7524299621582,41.72319412231445,-0.046379957446908704,-11.165545311292837
2020-10-09,2020-10-16,SHEL,long,240.74074074074073,22.096084594726562,20.944040298461914,-0.05213793834494984,-12.551725897858296
2020-10-09,2020-10-16,SLB,long,240.74074074074073,14.722807884216309,13.57982063293457,-0.07763378156330392,-18.689614080054646
2020-10-09,2020-10-16,TTE,long,240.74074074074073,26.461883544921875,24.7728271484375,-0.06382978723404253,-15.366430260047276
2020-10-09,2020-10-16,VLO,long,240.74074074074073,35.95521545410156,33.13745880126953,-0.07836850974871845,-18.86649308765444
2020-10-09,2020-10-16,WMB,long,240.74074074074073,15.160296440124512,15.043195724487305,-0.007724170572765199,-1.8595225452953257
2020-10-09,2020-10-16,XOM,long,240.74074074074073,27.966960906982422,27.45173454284668,-0.01842267974161993,-4.43508956742702
2020-10-16,2020-10-23,APA,short,588.9873779714875,8.276847839355469,8.21872615814209,0.007071860054103318,4.165236310647615
2020-10-16,2020-10-23,BKR,long,189.22928008333557,11.485556602478027,12.490761756896973,0.08751906322085179,16.561169326849715
2020-10-16,2020-10-23,BP,long,377.07847667499385,12.57172679901123,12.416996955871582,-0.012307763731535859,-4.640992799163279
2020-10-16,2020-10-23,COP,long,9.920445761322298,28.702577590942383,27.657154083251953,-0.0364226350186867,-0.3613287751873196
2020-10-16,2020-10-23,CTRA,long,1500.0,14.780511856079102,15.229344367980957,0.030366506672585558,45.54976000887834
2020-10-16,2020-10-23,CVX,long,280.0994020378094,59.383384704589844,59.12269973754883,-0.00438986373609096,-1.2295982075065417
2020-10-16,2020-10-23,DK,short,8.023373080558443,9.010346412658691,9.397979736328125,-0.041246452380720444,-0.3309356757000081
2020-10-16,2020-10-23,DVN,short,397.7717883373484,6.9506449699401855,7.269053936004639,-0.04380335719994166,-17.423739728600463
2020-10-16,2020-10-23,ENB,long,604.635510143018,21.731800079345703,21.3407039642334,-0.01799648964578915,-10.881316697765262
2020-10-16,2020-10-23,EOG,long,146.7810735592662,29.682233810424805,29.753618240356445,0.0024049547748852262,0.35300184371913684
2020-10-16,2020-10-23,ET,long,439.5562408522152,4.00711727142334,4.193495750427246,0.046511860367316915,20.444578498100956
2020-10-16,2020-10-23,FANG,short,380.31269891377997,23.599702835083008,23.390213012695312,0.0089563024618029,3.406195561536393
2020-10-16,2020-10-23,FTI,short,169.65938921516036,5.037375450134277,4.737183094024658,0.06336938010444926,10.751210323464196
2020-10-16,2020-10-23,HAL,short,452.8562323439626,11.321045875549316,12.300662994384766,-0.07963937547778055,-36.06518752509386
2020-10-16,2020-10-23,HES,long,15.092394269297415,35.74623107910156,36.97658920288086,0.03441924048039313,0.519468747779855
2020-10-16,2020-10-23,KMI,long,426.36625637533524,9.508237838745117,9.449089050292969,-0.006220793953125914,-2.6523366294766184
2020-10-16,2020-10-23,MPC,short,20.79742584514382,25.67051887512207,26.125022888183594,-0.01739726755481985,-0.3618183818794924
2020-10-16,2020-10-23,NOV,short,183.3350925785173,8.01382827758789,8.56361198425293,-0.06419997866274196,-11.770109031672634
2020-10-16,2020-10-23,OKE,short,300.1679690585156,21.2569580078125,22.47058868408203,-0.05400974105895395,-16.21199428304253
2020-10-16,2020-10-23,PBF,short,568.3350759146782,4.956634998321533,5.011606693267822,-0.01096887651222378,-6.233997265273433
2020-10-16,2020-10-23,PSX,long,291.4840507025406,41.72319412231445,41.64069747924805,-0.0019772369973536374,-0.5763330491875669
2020-10-16,2020-10-23,SHEL,long,350.10901744566314,20.944040298461914,21.2258358001709,0.013454686760208334,4.710607161655712
2020-10-16,2020-10-23,SLB,short,140.3380546616064,13.57982063293457,13.969886779785156,-0.02792192614009037,-3.918508796905339
2020-10-16,2020-10-23,TTE,long,532.9599763403168,24.7728271484375,24.67523956298828,-0.0039392994939365655,-2.099488965085854
2020-10-16,2020-10-23,VLO,long,213.45669999228096,33.13745880126953,34.57930374145508,0.04351102928056472,9.287720723496856
2020-10-16,2020-10-23,WMB,long,369.7894675289181,15.043195724487305,15.5818452835083,0.03580685705924713,13.24099860582308
2020-10-16,2020-10-23,XOM,long,464.0261861544464,27.45173454284668,27.500032424926758,0.001759374512553924,0.8163958450777355
2020-10-23,2020-10-30,APA,long,240.74074074074073,8.21872615814209,7.350802421569824,-0.10560319444545974,-25.422991255388453
2020-10-23,2020-10-30,BKR,long,240.74074074074073,12.490761756896973,12.910325050354004,0.033589888400950674,8.08645461504368
2020-10-23,2020-10-30,BP,long,240.74074074074073,12.416996955871582,11.976019859313965,-0.03551398926204086,-8.549664081602428
2020-10-23,2020-10-30,COP,long,240.74074074074073,27.657154083251953,24.325368881225586,-0.12046739125787209,-29.001409006524764
2020-10-23,2020-10-30,CTRA,long,240.74074074074073,15.229344367980957,13.766768455505371,-0.09603669581144869,-23.119945287941352
2020-10-23,2020-10-30,CVX,long,240.74074074074073,59.12269973754883,56.62157440185547,-0.04230397709840872,-10.184290782950246
2020-10-23,2020-10-30,DK,long,240.74074074074073,9.397979736328125,8.665783882141113,-0.07790992050735013,-18.756091973991698
2020-10-23,2020-10-30,DVN,long,240.74074074074073,7.269053936004639,6.935111999511719,-0.04594021992860153,-11.059682575404073
2020-10-23,2020-10-30,ENB,long,240.74074074074073,21.3407039642334,20.337129592895508,-0.04702630114825934,-11.3211465727291
2020-10-23,2020-10-30,EOG,long,240.74074074074073,29.753618240356445,27.1597957611084,-0.08717670766273078,-20.986985178064817
2020-10-23,2020-10-30,ET,long,240.74074074074073,4.193495750427246,3.428015947341919,-0.18253978271167626,-43.944762504662805
2020-10-23,2020-10-30,FANG,long,240.74074074074073,23.390213012695312,20.916629791259766,-0.10575291555031929,-25.459035225076867
2020-10-23,2020-10-30,FTI,long,240.74074074074073,4.737183094024658,4.048935890197754,-0.14528617327353022,-34.976300973257274
2020-10-23,2020-10-30,HAL,long,240.74074074074073,12.300662994384766,11.145451545715332,-0.0939145677917349,-22.60906261652877
2020-10-23,2020-10-30,HES,long,240.74074074074073,36.97658920288086,34.957305908203125,-0.05460977711055115,-13.146798193280832
2020-10-23,2020-10-30,KMI,long,240.74074074074073,9.449089050292969,8.994598388671875,-0.04809888648546523,-11.579361561315704
2020-10-23,2020-10-30,MPC,long,240.74074074074073,26.125022888183594,25.784147262573242,-0.013047859405494688,-3.1411513383598324
2020-10-23,2020-10-30,NOV,long,240.74074074074073,8.56361198425293,7.827457904815674,-0.08596303531628036,-20.694804798363787
2020-10-23,2020-10-30,OKE,long,240.74074074074073,22.47058868408203,22.007383346557617,-0.020613849687549313,-4.962593443298909
2020-10-23,2020-10-30,PBF,long,240.74074074074073,5.011606693267822,4.2786478996276855,-0.14625225770903627,-35.208876855879105
2020-10-23,2020-10-30,PSX,long,240.74074074074073,41.64069747924805,38.48960494995117,-0.07567338493470832,-18.217666743540892
2020-10-23,2020-10-30,SHEL,long,240.74074074074073,21.2258358001709,21.176103591918945,-0.0023430035321178044,-0.5640564058802121
2020-10-23,2020-10-30,SLB,long,240.74074074074073,13.969886779785156,13.552602767944336,-0.029870250089975126,-7.19098613277179
2020-10-23,2020-10-30,TTE,long,240.74074074074073,24.67523956298828,22.76848030090332,-0.07727419453082074,-18.60304683149388
2020-10-23,2020-10-30,VLO,long,240.74074074074073,34.57930374145508,31.810977935791016,-0.08005730324596672,-19.273054485140136
2020-10-23,2020-10-30,WMB,long,240.74074074074073,15.5818452835083,14.980745315551758,-0.03857694368155118,-9.28704199741047
2020-10-23,2020-10-30,XOM,long,240.74074074074073,27.500032424926758,26.26028060913086,-0.045081831055302835,-10.853033402202534
2020-10-30,2020-11-06,APA,short,219.9428214759066,7.350802421569824,7.5633544921875,-0.02810288356009616,-6.181027501816421
2020-10-30,2020-11-06,COP,short,4.636358344677679e-11,24.325368881225586,24.809833526611328,-0.019527121972265582,-9.053473490365239e-13
2020-10-30,2020-11-06,CTRA,long,1500.0,13.766768455505371,12.722071647644043,-0.07588540558649048,-113.82810837973572
2020-10-30,2020-11-06,DK,long,1500.0,8.665783882141113,9.070646286010742,0.04671965160635838,70.07947740953757
2020-10-30,2020-11-06,DVN,short,874.9999999999641,6.935111999511719,7.587464332580566,-0.08597764740292058,-75.23044147755242
2020-10-30,2020-11-06,ENB,long,1150.486006354405,20.337129592895508,20.248577117919922,-0.004354226813134909,-5.0094770170048495
2020-10-30,2020-11-06,ET,long,849.5139936455911,3.428015947341919,3.501528263092041,0.02144456644290793,18.217459280912944
2020-10-30,2020-11-06,FANG,short,875.000000000064,20.916629791259766,19.93364715576172,0.049312733782082674,43.148642059325496
2020-10-30,2020-11-06,HAL,short,875.0000000000244,11.145451545715332,11.348769187927246,-0.017915391426605254,-15.675967498280036
2020-10-30,2020-11-06,OKE,short,489.6697020509785,22.007383346557617,20.406158447265625,0.07846772842766758,38.42326919979308
2020-10-30,2020-11-06,PBF,long,2.8464073963523963e-12,4.2786478996276855,4.6084794998168945,0.07708781089883798,2.194233151110673e-13
2020-10-30,2020-11-06,SLB,short,165.38747647311124,13.552602767944336,13.806601524353027,-0.01839690643353986,-3.0426179299551026
2020-10-30,2020-11-06,TTE,long,1500.0,22.76848030090332,24.37495994567871,0.07055717481116441,105.83576221674662
2020-11-06,2020-11-13,APA,long,240.74074074074073,7.5633544921875,9.139791488647461,0.20843092811375263,50.17781602738489
2020-11-06,2020-11-13,BKR,long,240.74074074074073,13.767135620117188,15.800816535949707,0.14771997399813586,35.56221596251419
2020-11-06,2020-11-13,BP,long,240.74074074074073,12.340803146362305,14.83421802520752,0.2020464024320976,48.64080058550498
2020-11-06,2020-11-13,COP,long,240.74074074074073,24.809833526611328,30.053991317749023,0.2113741628097887,50.886372528282465
2020-11-06,2020-11-13,CTRA,long,240.74074074074073,12.722071647644043,13.717602729797363,0.07825227759487419,18.83851127284008
2020-11-06,2020-11-13,CVX,long,240.74074074074073,57.96581268310547,67.64444732666016,0.16697143015085492,40.19682577705766
