,APA,BKR,BP,COP,CTRA,CVX,DK,DVN,ENB,EOG,ET,FANG,FTI,HAL,HES,KMI,MPC,NOV,OKE,PBF,PSX,SHEL,SLB,TTE,VLO,WMB,XOM
2021-02-19,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-02-26,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-03-05,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-03-12,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-03-19,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-03-26,0.0,0.0,0.0,-201.58768024829243,1500.0,9.89638799373306e-12,354.9983497293474,0.0,1499.9999999999998,-283.06296671875714,1499.999999999998,0.0,3.934436772003374e-12,-588.5582207435045,-875.0000000000043,0.0,0.0,0.0,1.2447819512530698e-12,0.0,-226.12696416477303,0.0,-875.0000000000051,648.8104434222874,0.0,996.1912068483654,-450.6641681246736
2021-04-01,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-04-09,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-04-16,0.0,4.652932192816919e-12,4.249376877329192e-12,-433.76169812832734,1500.0,-333.9138391576831,2.2087891009556325e-12,-461.143713646195,1499.9999999999793,2.1453070156309398e-12,1499.9999999999836,0.0,390.715132464015,-119.73492255160868,-247.1064402629205,5.3696146998876905e-12,-527.5265947661393,-3.308952708935182e-12,109.28486753596722,-3.840596737243562e-11,-492.7573538743127,1.1558222126524754e-12,2.062492288381658e-12,1.8615374215514985e-11,-479.995290522193,1499.9999999999827,-404.06014709054944
2021-04-23,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-04-30,-151.5170188487954,101.0917507691611,124.27770957584868,-314.0682916451616,1500.0,-128.59783673348318,-17.981730712860703,-450.99094615081725,1499.9999999999898,-116.34020741195197,1499.99999999999,-428.851572152014,95.03248341285494,-317.12707471543354,-293.96243652499226,134.1257976215308,-348.2290486620867,0.0,84.30593642781074,331.3776158704673,-233.31099351625792,137.89691139978143,-240.74576723599534,137.1752544524001,-204.16967852245983,795.9150980464353,-195.30595474398203
2021-05-07,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-05-14,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-05-21,-317.50266283023046,229.07019793637804,265.50115374989923,103.5234391730168,1500.0,321.6400125181063,-321.0018456068905,-234.640763993194,529.8645665413945,-47.805191774119095,365.9934107331735,-345.05689525605897,-188.37867463789553,-127.27162840951398,-36.9895115790609,405.19641492259046,83.1948194803338,-196.61919832089842,148.05856717981675,-482.99466704952687,83.55837616750793,303.8259654634535,-17.675761745725566,367.2658394510972,-64.64974722389294,421.7683496716777,252.12543543856194
2021-05-28,1.297212099698595e-12,208.28238177495479,0.0,-616.9748188645378,1500.0,-381.1705557587354,1.5785219973494113e-11,-632.9185090539506,1499.999999999994,-49.743188808809236,1499.9999999999957,-319.704531314553,3.306424199009817e-12,0.0,-253.03370796546056,-3.8754653013814005e-12,-319.9325291444217,-2.355011944199019e-12,1.963059348178933e-12,291.7176182250084,-308.7182992436598,0.0,0.0,1.8832154259550215e-12,-253.85973563621042,1500.0,-363.94412420969974
2021-06-04,0.0,-173.0290670538471,381.5720913661127,234.5988323811021,764.1806492529334,450.71402303226586,-677.4426660860474,0.0,786.9375093982466,111.55259107398484,523.6404457019271,0.0,-546.1800542906693,80.82837260131953,136.57515134535598,585.4623544546164,-330.4632106613464,11.36276187972972,278.3696273092701,-875.0,-365.56948505070943,431.8412818071678,161.54789089405267,532.877626612749,-485.17980147979347,612.9996067946629,367.80346871689375
2021-06-11,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-06-18,0.0,-2.100831814155412e-11,-344.27008603223055,0.0,1500.0,-187.85959130341098,-15.204075023204142,-36.86315541114746,1360.085074211648,0.0,1500.0,-247.40661990192118,-209.993649712157,-230.21459304017796,-3.8401810977038235,626.4840994697731,0.0,-480.99968838463565,556.2566942285308,-28.35163772470682,-148.8359887577504,-556.3735610874695,-288.9101257632224,-340.6294293020368,-339.05678308732547,957.1741320900553,-41.19083437088229
2021-06-25,0.0,0.0,0.0,-321.11789150753975,1500.0,-105.27706931192206,0.0,-420.2011747242347,1500.0,-162.5206431662514,1499.9999999999986,-600.2664287312735,0.0,-105.55472988791236,-184.51214708524128,-1.9981697602863783e-12,-283.85682260992405,0.0,0.0,617.5496654133364,-626.5153472417513,0.0,-265.5470085213053,0.0,-424.6307372126402,1382.4503345866635,0.0
2021-07-02,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-07-09,-107.13713825752468,-346.71388013790045,-787.4449317139328,-55.34283661808781,1500.0,-53.11387630999984,-139.28378988664892,-166.76689770772984,1499.9999999999964,-45.17878238903984,1499.9999999999939,-285.37155294004043,-40.25232828219037,-154.84498079237977,-57.68504352352331,538.6879826091871,-38.211836254520804,-339.66688965967444,424.9812679999065,209.8744067093542,-177.9750583864663,-25.80309396162698,-285.32361352960163,-61.806251816927734,-271.0818780710064,826.456342681553,-60.99533976116632
2021-07-16,0.0,0.0,-2.069556103236383e-12,-322.9653715662088,1500.0,-250.0181443719844,-1.1306047750976295e-12,-300.0591183953945,1499.9999999999966,-215.0787536917026,1499.9999999999984,-465.66423884710224,1.0810704132407356e-12,0.0,-203.89469940215992,12.57769133145163,-112.34033484827845,-112.0051932765909,1.4720584871208942e-12,487.42230866854356,-544.949457733936,1.8827612089523066e-12,-438.060577862477,2.5840231741159313e-12,-427.18619082869947,1499.999999999996,-107.77791917545686
2021-07-23,-1.652722044281603e-12,1.0554957169595367e-12,0.0,-373.312452039527,1500.0,-78.27863445962026,-1.0719995311497841e-12,-362.9227821594206,1499.9999999999984,-268.4811270733063,1499.9999999999986,-711.7176827536492,-3.095121832735793e-12,0.0,-169.9205792225213,0.0,-166.41749240540844,-157.0999569406609,0.0,654.7205917898062,-506.6681717571841,0.0,-300.01181531917047,-2.9869081505804772e-12,-405.16930586952293,1345.2794082101896,0.0
2021-07-30,324.92990011191847,-27.7312291392824,-57.27403957645881,0.0,1500.0,-159.47659588601408,-659.7893079411347,0.0,1500.0,27.977288414670188,1387.5416116169627,77.72493940864159,-218.04712259230902,0.0,81.67170492219289,419.90601903820505,-374.6285684760334,-181.16969227743007,344.57470686341446,-46.8630164609803,-508.29889906024016,-125.40633311466645,-218.69860836683577,-118.2360854398573,-753.6112431766106,784.9045711318508,0.0
2021-08-06,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-08-13,-218.7472091559366,-160.51206196548256,701.0399921477185,-178.01252728844602,742.0264408454799,-150.22860763200978,-224.04776258982602,-208.89843348673608,752.2921271539672,-197.23466713338786,716.4899811716756,-227.52150014727846,-202.8832677799597,-191.59753608859097,-187.68876113640096,728.8698175632674,-174.06264042533067,-205.13515774220394,701.6738722051142,-250.1825560572404,-180.3606705260331,707.4987150643933,-186.83421116698918,717.9487845490562,-195.62700974779477,732.1602692993235,-160.42541993034882
2021-08-20,-236.03932162062878,0.0,506.2767327117224,-276.0455986233034,1500.0,-164.31113640706633,-682.2707728575527,-381.8892787294916,1499.9999999999966,-338.9389820120582,1291.0533207992187,-131.06700036363358,-1.4134841585226298e-12,-13.78387577247376,-125.91086221870552,-63.30544789251222,-361.0111538507172,-23.16966607045969,185.5083494413359,263.38611854168994,-261.6965374875111,521.8615460499832,-104.17529300490298,666.9645261103241,-227.24884661496458,-44.18682012830388,0.0
2021-08-27,-831.9222193776052,0.0,0.0,-615.5134187859057,1500.0,-3.407307985011995e-12,0.0,-281.77185562109787,1499.9999999999927,-374.47725301644397,1499.9999999999966,-679.1833122210397,0.0,0.0,-508.53040011038416,0.0,0.0,-95.32883219253357,0.0,841.3240464759571,0.0,-3.683857494255062e-12,-113.27270867495714,1.1707215366915178e-12,0.0,1158.6759535240237,2.280348428345473e-12
2021-09-03,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-09-10,-150.40522602179257,0.0,-83.96423426866328,-162.83730266382128,1500.0,-247.65136183703956,-1.936228954946273e-12,-1.3923297669607003e-12,1499.9999999999923,0.0,1499.9999999999911,-439.5341135223405,-1.3634598592176591e-12,0.0,-230.93992819208964,584.8466378896621,-223.57955818867813,-276.9537494635963,15.898595204386154,237.60398115908367,-414.9074315283021,-203.38266391569465,-188.9620803294726,-307.7139908914415,-493.95921904271194,1161.650785746859,-75.2091401343257
2021-09-17,-690.671499703534,193.23991858701845,-4.284544445451295e-12,-337.1441487729086,1500.0,0.0,0.0,-329.68054719394877,1499.9999999999986,-323.2420986677892,1499.9999999999975,-671.145979032928,16.489592453143256,-311.56930989556076,-362.4599581944475,177.31847611482618,0.0,-285.01710542499916,-1.3595198423300063e-12,739.8451026658266,0.0,25.3671195341461,-183.1943120771228,280.7883605672369,0.0,566.9514300778084,-5.875041036759587
2021-09-24,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-10-01,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-10-08,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-10-15,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-10-22,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-10-29,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-11-05,-382.90501237051717,0.0,-31.86956003635344,-231.37125218897225,1500.0,-123.56488026586757,-119.41403707386065,-283.587220724651,1500.0,-254.8017399298676,1500.0,-345.3210176111977,-180.45006933824294,-331.1751530477246,-320.8224415206302,469.28083627381704,-11.390065790074804,-357.25436989895627,227.75620537423674,620.4584198882694,-44.052175043671475,0.0,-323.7914497676513,6.166230865662943,-101.74589557758372,676.3383075980132,-56.483659814174274
2021-11-12,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-11-19,-611.095329834849,-2.2010055807144977e-12,44.83236405058962,-112.27401867578953,1500.0,0.0,-662.9515891007871,-503.35288507553395,1500.0,-399.45135586518103,1500.0,-267.5077657719966,2.258935720047534e-12,0.0,-267.04030263439745,120.43997379747421,-89.45319368278454,0.0,213.825940946231,497.5855757286582,-177.97876282271392,356.721460975707,0.0,521.7108322941024,-408.8947965359644,244.8838522072327,0.0
2021-11-26,-874.9999999999882,5.472979111104907e-12,7.300501573406593e-12,2.73457332922656e-12,1500.0,7.671776152148054e-12,-4.906505590569988e-12,-874.9999999999872,1499.9999999999807,-621.8590912781488,1499.999999999969,-785.4404506979951,-5.2460915117177295e-12,-6.150636853380532e-12,-342.7004580238235,1.0152722299303384e-11,3.3699689869917515e-12,-4.818203448405569e-12,9.440131275758425e-12,856.9672600167125,0.0,8.714386138838104e-12,-2.581161163452981e-12,1143.0327399832406,-2.099228300942021e-12,8.87350456485932e-12,4.093116873344217e-12
2021-12-03,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-12-10,-832.1970373619164,0.0,5.783019941825892,-201.39293967868778,1500.0,0.0,-1.3405721211288422e-12,-675.306919871942,1499.9999999999927,-272.552269893901,1499.9999999999893,-367.19308832162994,0.0,-221.0666859602408,-392.6120179563527,423.2305465623836,-34.723579719164,-91.89876638646705,234.778982985321,546.4874031792452,-8.533323083944282,3.908725969628822e-12,-163.48205946987287,221.4034106287578,-239.04131229586903,568.3166367024697,0.0
2021-12-17,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2021-12-23,-875.0000000000285,0.0,0.0,-1.0510282276703252e-12,1500.0,-1.7872499428167563e-12,0.0,-874.9999999999986,1500.0,-467.908772534729,1500.0,-247.66986579081026,0.0,-212.34850914459457,-721.2094967262988,296.39550204861854,0.0,0.0,0.0,711.6639914877765,0.0,4.0466786034311584e-11,0.0,215.68781511455987,-100.86335580356696,776.2526913490201,0.0
2021-12-31,-874.9999999999943,2.3996922833393473e-12,5.103462576565605e-12,-113.81995207783847,1500.0,4.617896582422377e-12,7.999851004234904e-12,-874.9999999999918,1499.999999999988,-354.11304773603285,1499.99999999998,-272.64387625113216,-1.5118086135833114e-12,-261.30470504209325,-362.2961633177121,349.29387508383127,-1.2746182575880205e-12,-2.3090823750111312e-12,38.94725829643123,667.2962521843439,-24.780836007601447,4.101956930905204e-12,-141.23577124619814,370.4329795023858,-219.8056483213897,574.0296349329957,2.146271752683446e-12
2022-01-07,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-01-14,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-01-21,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-01-28,-874.9999999999893,3.4840444978270857e-12,8.752774130839758e-12,-40.74414924504753,1500.0,9.175263482173017e-12,-2.7770836409661875e-12,-874.9999999999042,1499.999999999987,-547.1465967770185,1499.9999999999698,-5.0455719408242076e-11,-4.4604143567672535e-12,-226.81755681974533,-480.62658572019666,7.0374613072121e-11,-2.1364123951651126e-11,-6.727411395810921e-12,7.480928196955603e-12,445.8627187241729,-40.34605587085088,223.21320614043302,-17.568623001071643,813.3546620125467,-396.75043256606864,517.5694131227677,0.0
2022-02-04,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-02-11,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-02-18,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-02-25,-639.9353328340719,-3.96115025001948e-12,7.493593008993382e-12,-282.56246583896643,1500.0,0.0,292.85953523043105,-457.20943144294966,1500.0,0.0,1500.0,-333.63436266917944,0.0,-514.6721066582259,-154.59990560722392,314.5326966433395,-253.84793626163236,0.0,0.0,0.0,-195.85838707821284,91.75104399101484,-237.31891022073023,567.5358144218931,-330.6990377964296,733.3209097133042,-99.66212359239213
2022-03-04,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-03-11,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-03-18,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-03-25,-67.84059407806767,0.0,0.0,-511.67370820543766,1500.0,-48.94112046368513,1.1150979392798075e-12,-140.2569885536512,1499.9999999999952,-1.1937388995846385e-12,1499.9999999999984,-244.40065961236488,-412.132940117114,-874.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.9999999999989,-589.4770318422333,1500.0,-1.2987620602815224e-12,0.0,-610.2769571274473
2022-04-01,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-04-08,1.2828807765496626e-12,-1.156797984677529e-12,0.0,-116.78356926017096,1500.0,-70.54258729203407,47.73399547877889,0.0,1500.0,0.0,1499.9999999999998,-198.59900064136238,-618.5464368638837,-875.0000000000036,-2.953064325839462e-12,-1.932445983281877e-12,-11.378266590321752,36.17270665305838,4.534612993374283e-12,0.0,-206.9139391811728,185.59859026224018,-875.0000000000038,1499.9999999999993,-137.72639441390135,230.49470760592277,-389.5098057571495
2022-04-14,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
